timestamp,voltage
20240610_192106,"104
"
20240610_192112,"218
"
20240610_192113,"163
"
20240610_192118,"330
"
20240610_192119,"349
"
20240610_192121,"178
"
20240610_192122,"172
"
20240610_192125,"105
"
20240610_192126,"128
"
20240610_192130,"426
"
20240610_192138,"198
"
20240610_192139,"298
"
20240610_192142,"193
"
20240610_192144,"181
"
20240610_192146,"415
"
20240610_192149,"105
"
