timestamp,voltage
20240610_192242,"183
"
20240610_192246,"524
"
20240610_192247,"107
"
20240610_192248,"265
"
20240610_192249,"317
"
20240610_192250,"140
"
20240610_192255,"131
"
20240610_192256,"169
"
20240610_192258,"142
"
20240610_192302,"156
"
20240610_192304,"196
"
20240610_192307,"237
"
20240610_192308,"251
"
20240610_192310,"265
"
20240610_192311,"346
"
20240610_192315,"173
"
20240610_192320,"359
"
20240610_192321,"139
"
